,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
4608,18299650,71483,AMBUJACEM25DEC580PE,AMBUJACEM,0.0,2025-12-30,580.0,0.05,1050,PE,NFO-OPT,NFO
4609,18296066,71469,AMBUJACEM25DEC560CE,AMBUJACEM,0.0,2025-12-30,560.0,0.05,1050,CE,NFO-OPT,NFO
4610,18296322,71470,AMBUJACEM25DEC560PE,AMBUJACEM,0.0,2025-12-30,560.0,0.05,1050,PE,NFO-OPT,NFO
4611,18301954,71492,AMBUJACEM25DEC590CE,AMBUJACEM,0.0,2025-12-30,590.0,0.05,1050,CE,NFO-OPT,NFO
4612,18302210,71493,AMBUJACEM25DEC590PE,AMBUJACEM,0.0,2025-12-30,590.0,0.05,1050,PE,NFO-OPT,NFO
4613,18291714,71452,AMBUJACEM25DEC550CE,AMBUJACEM,0.0,2025-12-30,550.0,0.05,1050,CE,NFO-OPT,NFO
4614,18291970,71453,AMBUJACEM25DEC550PE,AMBUJACEM,0.0,2025-12-30,550.0,0.05,1050,PE,NFO-OPT,NFO
4615,18302466,71494,AMBUJACEM25DEC600CE,AMBUJACEM,0.0,2025-12-30,600.0,0.05,1050,CE,NFO-OPT,NFO
4616,18302722,71495,AMBUJACEM25DEC600PE,AMBUJACEM,0.0,2025-12-30,600.0,0.05,1050,PE,NFO-OPT,NFO
4617,18281474,71412,AMBUJACEM25DEC540CE,AMBUJACEM,0.0,2025-12-30,540.0,0.05,1050,CE,NFO-OPT,NFO
4618,18281730,71413,AMBUJACEM25DEC540PE,AMBUJACEM,0.0,2025-12-30,540.0,0.05,1050,PE,NFO-OPT,NFO
4619,18302978,71496,AMBUJACEM25DEC610CE,AMBUJACEM,0.0,2025-12-30,610.0,0.05,1050,CE,NFO-OPT,NFO
4620,18303234,71497,AMBUJACEM25DEC610PE,AMBUJACEM,0.0,2025-12-30,610.0,0.05,1050,PE,NFO-OPT,NFO
4621,18280962,71410,AMBUJACEM25DEC530CE,AMBUJACEM,0.0,2025-12-30,530.0,0.05,1050,CE,NFO-OPT,NFO
4622,18281218,71411,AMBUJACEM25DEC530PE,AMBUJACEM,0.0,2025-12-30,530.0,0.05,1050,PE,NFO-OPT,NFO
4623,18303490,71498,AMBUJACEM25DEC620CE,AMBUJACEM,0.0,2025-12-30,620.0,0.05,1050,CE,NFO-OPT,NFO
4624,18303746,71499,AMBUJACEM25DEC620PE,AMBUJACEM,0.0,2025-12-30,620.0,0.05,1050,PE,NFO-OPT,NFO
4625,18279938,71406,AMBUJACEM25DEC520CE,AMBUJACEM,0.0,2025-12-30,520.0,0.05,1050,CE,NFO-OPT,NFO
4626,18280706,71409,AMBUJACEM25DEC520PE,AMBUJACEM,0.0,2025-12-30,520.0,0.05,1050,PE,NFO-OPT,NFO
4627,18304002,71500,AMBUJACEM25DEC630CE,AMBUJACEM,0.0,2025-12-30,630.0,0.05,1050,CE,NFO-OPT,NFO
4628,18306306,71509,AMBUJACEM25DEC630PE,AMBUJACEM,0.0,2025-12-30,630.0,0.05,1050,PE,NFO-OPT,NFO
4629,18279426,71404,AMBUJACEM25DEC510CE,AMBUJACEM,0.0,2025-12-30,510.0,0.05,1050,CE,NFO-OPT,NFO
4630,18279682,71405,AMBUJACEM25DEC510PE,AMBUJACEM,0.0,2025-12-30,510.0,0.05,1050,PE,NFO-OPT,NFO
4631,18306562,71510,AMBUJACEM25DEC640CE,AMBUJACEM,0.0,2025-12-30,640.0,0.05,1050,CE,NFO-OPT,NFO
4632,18306818,71511,AMBUJACEM25DEC640PE,AMBUJACEM,0.0,2025-12-30,640.0,0.05,1050,PE,NFO-OPT,NFO
4633,18278658,71401,AMBUJACEM25DEC500CE,AMBUJACEM,0.0,2025-12-30,500.0,0.05,1050,CE,NFO-OPT,NFO
4634,18278914,71402,AMBUJACEM25DEC500PE,AMBUJACEM,0.0,2025-12-30,500.0,0.05,1050,PE,NFO-OPT,NFO
4635,18307842,71515,AMBUJACEM25DEC660PE,AMBUJACEM,0.0,2025-12-30,660.0,0.05,1050,PE,NFO-OPT,NFO
4636,18307586,71514,AMBUJACEM25DEC660CE,AMBUJACEM,0.0,2025-12-30,660.0,0.05,1050,CE,NFO-OPT,NFO
4637,18276354,71392,AMBUJACEM25DEC480CE,AMBUJACEM,0.0,2025-12-30,480.0,0.05,1050,CE,NFO-OPT,NFO
4638,18277378,71396,AMBUJACEM25DEC480PE,AMBUJACEM,0.0,2025-12-30,480.0,0.05,1050,PE,NFO-OPT,NFO
4639,16270594,63557,ANGELONE25OCT2500CE,ANGELONE,0.0,2025-10-28,2500.0,0.05,250,CE,NFO-OPT,NFO
4640,16270850,63558,ANGELONE25OCT2500PE,ANGELONE,0.0,2025-10-28,2500.0,0.05,250,PE,NFO-OPT,NFO
4641,14266882,55730,ANGELONE25OCT2550CE,ANGELONE,0.0,2025-10-28,2550.0,0.05,250,CE,NFO-OPT,NFO
4642,14267138,55731,ANGELONE25OCT2550PE,ANGELONE,0.0,2025-10-28,2550.0,0.05,250,PE,NFO-OPT,NFO
4643,14266370,55728,ANGELONE25OCT2450CE,ANGELONE,0.0,2025-10-28,2450.0,0.05,250,CE,NFO-OPT,NFO
4644,14266626,55729,ANGELONE25OCT2450PE,ANGELONE,0.0,2025-10-28,2450.0,0.05,250,PE,NFO-OPT,NFO
4645,16271106,63559,ANGELONE25OCT2600CE,ANGELONE,0.0,2025-10-28,2600.0,0.05,250,CE,NFO-OPT,NFO
4646,16271362,63560,ANGELONE25OCT2600PE,ANGELONE,0.0,2025-10-28,2600.0,0.05,250,PE,NFO-OPT,NFO
4647,16270082,63555,ANGELONE25OCT2400CE,ANGELONE,0.0,2025-10-28,2400.0,0.05,250,CE,NFO-OPT,NFO
4648,16270338,63556,ANGELONE25OCT2400PE,ANGELONE,0.0,2025-10-28,2400.0,0.05,250,PE,NFO-OPT,NFO
4649,14267394,55732,ANGELONE25OCT2650CE,ANGELONE,0.0,2025-10-28,2650.0,0.05,250,CE,NFO-OPT,NFO
4650,14267650,55733,ANGELONE25OCT2650PE,ANGELONE,0.0,2025-10-28,2650.0,0.05,250,PE,NFO-OPT,NFO
4651,14265858,55726,ANGELONE25OCT2350CE,ANGELONE,0.0,2025-10-28,2350.0,0.05,250,CE,NFO-OPT,NFO
4652,14266114,55727,ANGELONE25OCT2350PE,ANGELONE,0.0,2025-10-28,2350.0,0.05,250,PE,NFO-OPT,NFO
4653,16271618,63561,ANGELONE25OCT2700CE,ANGELONE,0.0,2025-10-28,2700.0,0.05,250,CE,NFO-OPT,NFO
4654,16271874,63562,ANGELONE25OCT2700PE,ANGELONE,0.0,2025-10-28,2700.0,0.05,250,PE,NFO-OPT,NFO
4655,16269570,63553,ANGELONE25OCT2300CE,ANGELONE,0.0,2025-10-28,2300.0,0.05,250,CE,NFO-OPT,NFO
4656,16269826,63554,ANGELONE25OCT2300PE,ANGELONE,0.0,2025-10-28,2300.0,0.05,250,PE,NFO-OPT,NFO
4657,14267906,55734,ANGELONE25OCT2750CE,ANGELONE,0.0,2025-10-28,2750.0,0.05,250,CE,NFO-OPT,NFO
4658,14268162,55735,ANGELONE25OCT2750PE,ANGELONE,0.0,2025-10-28,2750.0,0.05,250,PE,NFO-OPT,NFO
4659,14265346,55724,ANGELONE25OCT2250CE,ANGELONE,0.0,2025-10-28,2250.0,0.05,250,CE,NFO-OPT,NFO
4660,14265602,55725,ANGELONE25OCT2250PE,ANGELONE,0.0,2025-10-28,2250.0,0.05,250,PE,NFO-OPT,NFO
4661,16272130,63563,ANGELONE25OCT2800CE,ANGELONE,0.0,2025-10-28,2800.0,0.05,250,CE,NFO-OPT,NFO
4662,16272386,63564,ANGELONE25OCT2800PE,ANGELONE,0.0,2025-10-28,2800.0,0.05,250,PE,NFO-OPT,NFO
4663,16269058,63551,ANGELONE25OCT2200CE,ANGELONE,0.0,2025-10-28,2200.0,0.05,250,CE,NFO-OPT,NFO
4664,16269314,63552,ANGELONE25OCT2200PE,ANGELONE,0.0,2025-10-28,2200.0,0.05,250,PE,NFO-OPT,NFO
4665,14264834,55722,ANGELONE25OCT2150CE,ANGELONE,0.0,2025-10-28,2150.0,0.05,250,CE,NFO-OPT,NFO
4666,14265090,55723,ANGELONE25OCT2150PE,ANGELONE,0.0,2025-10-28,2150.0,0.05,250,PE,NFO-OPT,NFO
4667,16268546,63549,ANGELONE25OCT2100CE,ANGELONE,0.0,2025-10-28,2100.0,0.05,250,CE,NFO-OPT,NFO
4668,16268802,63550,ANGELONE25OCT2100PE,ANGELONE,0.0,2025-10-28,2100.0,0.05,250,PE,NFO-OPT,NFO
4669,14264322,55720,ANGELONE25OCT2050CE,ANGELONE,0.0,2025-10-28,2050.0,0.05,250,CE,NFO-OPT,NFO
4670,14264578,55721,ANGELONE25OCT2050PE,ANGELONE,0.0,2025-10-28,2050.0,0.05,250,PE,NFO-OPT,NFO
4671,16267778,63546,ANGELONE25OCT2000CE,ANGELONE,0.0,2025-10-28,2000.0,0.05,250,CE,NFO-OPT,NFO
4672,16268290,63548,ANGELONE25OCT2000PE,ANGELONE,0.0,2025-10-28,2000.0,0.05,250,PE,NFO-OPT,NFO
4673,14260738,55706,ANGELONE25OCT1950CE,ANGELONE,0.0,2025-10-28,1950.0,0.05,250,CE,NFO-OPT,NFO
4674,14262018,55711,ANGELONE25OCT1950PE,ANGELONE,0.0,2025-10-28,1950.0,0.05,250,PE,NFO-OPT,NFO
4675,16267266,63544,ANGELONE25OCT1900CE,ANGELONE,0.0,2025-10-28,1900.0,0.05,250,CE,NFO-OPT,NFO
4676,16267522,63545,ANGELONE25OCT1900PE,ANGELONE,0.0,2025-10-28,1900.0,0.05,250,PE,NFO-OPT,NFO
4677,14260482,55705,ANGELONE25OCT1850PE,ANGELONE,0.0,2025-10-28,1850.0,0.05,250,PE,NFO-OPT,NFO
4678,16266754,63542,ANGELONE25OCT1800CE,ANGELONE,0.0,2025-10-28,1800.0,0.05,250,CE,NFO-OPT,NFO
4679,16267010,63543,ANGELONE25OCT1800PE,ANGELONE,0.0,2025-10-28,1800.0,0.05,250,PE,NFO-OPT,NFO
4680,16266498,63541,ANGELONE25OCT1700PE,ANGELONE,0.0,2025-10-28,1700.0,0.05,250,PE,NFO-OPT,NFO
4681,14278146,55774,ANGELONE25NOV2500CE,ANGELONE,0.0,2025-11-25,2500.0,0.05,250,CE,NFO-OPT,NFO
4682,14278402,55775,ANGELONE25NOV2500PE,ANGELONE,0.0,2025-11-25,2500.0,0.05,250,PE,NFO-OPT,NFO
4683,18330626,71604,ANGELONE25NOV2450CE,ANGELONE,0.0,2025-11-25,2450.0,0.05,250,CE,NFO-OPT,NFO
4684,18330882,71605,ANGELONE25NOV2450PE,ANGELONE,0.0,2025-11-25,2450.0,0.05,250,PE,NFO-OPT,NFO
4685,18331138,71606,ANGELONE25NOV2550CE,ANGELONE,0.0,2025-11-25,2550.0,0.05,250,CE,NFO-OPT,NFO
4686,18331394,71607,ANGELONE25NOV2550PE,ANGELONE,0.0,2025-11-25,2550.0,0.05,250,PE,NFO-OPT,NFO
4687,14277634,55772,ANGELONE25NOV2400CE,ANGELONE,0.0,2025-11-25,2400.0,0.05,250,CE,NFO-OPT,NFO
4688,14277890,55773,ANGELONE25NOV2400PE,ANGELONE,0.0,2025-11-25,2400.0,0.05,250,PE,NFO-OPT,NFO
4689,14278658,55776,ANGELONE25NOV2600CE,ANGELONE,0.0,2025-11-25,2600.0,0.05,250,CE,NFO-OPT,NFO
4690,14278914,55777,ANGELONE25NOV2600PE,ANGELONE,0.0,2025-11-25,2600.0,0.05,250,PE,NFO-OPT,NFO
4691,18329602,71600,ANGELONE25NOV2350CE,ANGELONE,0.0,2025-11-25,2350.0,0.05,250,CE,NFO-OPT,NFO
4692,18330370,71603,ANGELONE25NOV2350PE,ANGELONE,0.0,2025-11-25,2350.0,0.05,250,PE,NFO-OPT,NFO
4693,18331650,71608,ANGELONE25NOV2650CE,ANGELONE,0.0,2025-11-25,2650.0,0.05,250,CE,NFO-OPT,NFO
4694,18331906,71609,ANGELONE25NOV2650PE,ANGELONE,0.0,2025-11-25,2650.0,0.05,250,PE,NFO-OPT,NFO
4695,14277122,55770,ANGELONE25NOV2300CE,ANGELONE,0.0,2025-11-25,2300.0,0.05,250,CE,NFO-OPT,NFO
4696,14277378,55771,ANGELONE25NOV2300PE,ANGELONE,0.0,2025-11-25,2300.0,0.05,250,PE,NFO-OPT,NFO
4697,14279170,55778,ANGELONE25NOV2700CE,ANGELONE,0.0,2025-11-25,2700.0,0.05,250,CE,NFO-OPT,NFO
4698,14279426,55779,ANGELONE25NOV2700PE,ANGELONE,0.0,2025-11-25,2700.0,0.05,250,PE,NFO-OPT,NFO
4699,18329090,71598,ANGELONE25NOV2250CE,ANGELONE,0.0,2025-11-25,2250.0,0.05,250,CE,NFO-OPT,NFO
4700,18329346,71599,ANGELONE25NOV2250PE,ANGELONE,0.0,2025-11-25,2250.0,0.05,250,PE,NFO-OPT,NFO
4701,18332162,71610,ANGELONE25NOV2750CE,ANGELONE,0.0,2025-11-25,2750.0,0.05,250,CE,NFO-OPT,NFO
4702,18332418,71611,ANGELONE25NOV2750PE,ANGELONE,0.0,2025-11-25,2750.0,0.05,250,PE,NFO-OPT,NFO
4703,14276098,55766,ANGELONE25NOV2200CE,ANGELONE,0.0,2025-11-25,2200.0,0.05,250,CE,NFO-OPT,NFO
4704,14276354,55767,ANGELONE25NOV2200PE,ANGELONE,0.0,2025-11-25,2200.0,0.05,250,PE,NFO-OPT,NFO
4705,14279682,55780,ANGELONE25NOV2800CE,ANGELONE,0.0,2025-11-25,2800.0,0.05,250,CE,NFO-OPT,NFO
4706,14279938,55781,ANGELONE25NOV2800PE,ANGELONE,0.0,2025-11-25,2800.0,0.05,250,PE,NFO-OPT,NFO
4707,18328578,71596,ANGELONE25NOV2150CE,ANGELONE,0.0,2025-11-25,2150.0,0.05,250,CE,NFO-OPT,NFO
4708,18328834,71597,ANGELONE25NOV2150PE,ANGELONE,0.0,2025-11-25,2150.0,0.05,250,PE,NFO-OPT,NFO
4709,14275586,55764,ANGELONE25NOV2100CE,ANGELONE,0.0,2025-11-25,2100.0,0.05,250,CE,NFO-OPT,NFO
4710,14275842,55765,ANGELONE25NOV2100PE,ANGELONE,0.0,2025-11-25,2100.0,0.05,250,PE,NFO-OPT,NFO
4711,18328066,71594,ANGELONE25NOV2050CE,ANGELONE,0.0,2025-11-25,2050.0,0.05,250,CE,NFO-OPT,NFO
4712,18328322,71595,ANGELONE25NOV2050PE,ANGELONE,0.0,2025-11-25,2050.0,0.05,250,PE,NFO-OPT,NFO
4713,14275074,55762,ANGELONE25NOV2000CE,ANGELONE,0.0,2025-11-25,2000.0,0.05,250,CE,NFO-OPT,NFO
4714,14275330,55763,ANGELONE25NOV2000PE,ANGELONE,0.0,2025-11-25,2000.0,0.05,250,PE,NFO-OPT,NFO
4715,18327554,71592,ANGELONE25NOV1950CE,ANGELONE,0.0,2025-11-25,1950.0,0.05,250,CE,NFO-OPT,NFO
4716,18327810,71593,ANGELONE25NOV1950PE,ANGELONE,0.0,2025-11-25,1950.0,0.05,250,PE,NFO-OPT,NFO
4717,14274562,55760,ANGELONE25NOV1900CE,ANGELONE,0.0,2025-11-25,1900.0,0.05,250,CE,NFO-OPT,NFO
4718,14274818,55761,ANGELONE25NOV1900PE,ANGELONE,0.0,2025-11-25,1900.0,0.05,250,PE,NFO-OPT,NFO
4719,18340354,71642,ANGELONE25DEC2500CE,ANGELONE,0.0,2025-12-30,2500.0,0.05,250,CE,NFO-OPT,NFO
4720,18340610,71643,ANGELONE25DEC2500PE,ANGELONE,0.0,2025-12-30,2500.0,0.05,250,PE,NFO-OPT,NFO
4721,18339842,71640,ANGELONE25DEC2400CE,ANGELONE,0.0,2025-12-30,2400.0,0.05,250,CE,NFO-OPT,NFO
4722,18340098,71641,ANGELONE25DEC2400PE,ANGELONE,0.0,2025-12-30,2400.0,0.05,250,PE,NFO-OPT,NFO
4723,18340866,71644,ANGELONE25DEC2600CE,ANGELONE,0.0,2025-12-30,2600.0,0.05,250,CE,NFO-OPT,NFO
4724,18341122,71645,ANGELONE25DEC2600PE,ANGELONE,0.0,2025-12-30,2600.0,0.05,250,PE,NFO-OPT,NFO
4725,18339330,71638,ANGELONE25DEC2300CE,ANGELONE,0.0,2025-12-30,2300.0,0.05,250,CE,NFO-OPT,NFO
4726,18339586,71639,ANGELONE25DEC2300PE,ANGELONE,0.0,2025-12-30,2300.0,0.05,250,PE,NFO-OPT,NFO
4727,18341378,71646,ANGELONE25DEC2700CE,ANGELONE,0.0,2025-12-30,2700.0,0.05,250,CE,NFO-OPT,NFO
4728,18341634,71647,ANGELONE25DEC2700PE,ANGELONE,0.0,2025-12-30,2700.0,0.05,250,PE,NFO-OPT,NFO
4729,18338818,71636,ANGELONE25DEC2200CE,ANGELONE,0.0,2025-12-30,2200.0,0.05,250,CE,NFO-OPT,NFO
4730,18339074,71637,ANGELONE25DEC2200PE,ANGELONE,0.0,2025-12-30,2200.0,0.05,250,PE,NFO-OPT,NFO
4731,18342402,71650,ANGELONE25DEC2800CE,ANGELONE,0.0,2025-12-30,2800.0,0.05,250,CE,NFO-OPT,NFO
4732,18343170,71653,ANGELONE25DEC2800PE,ANGELONE,0.0,2025-12-30,2800.0,0.05,250,PE,NFO-OPT,NFO
4733,18338306,71634,ANGELONE25DEC2100CE,ANGELONE,0.0,2025-12-30,2100.0,0.05,250,CE,NFO-OPT,NFO
4734,18338562,71635,ANGELONE25DEC2100PE,ANGELONE,0.0,2025-12-30,2100.0,0.05,250,PE,NFO-OPT,NFO
4735,18337794,71632,ANGELONE25DEC2000CE,ANGELONE,0.0,2025-12-30,2000.0,0.05,250,CE,NFO-OPT,NFO
4736,18338050,71633,ANGELONE25DEC2000PE,ANGELONE,0.0,2025-12-30,2000.0,0.05,250,PE,NFO-OPT,NFO
4737,18337282,71630,ANGELONE25DEC1900CE,ANGELONE,0.0,2025-12-30,1900.0,0.05,250,CE,NFO-OPT,NFO
4738,18337538,71631,ANGELONE25DEC1900PE,ANGELONE,0.0,2025-12-30,1900.0,0.05,250,PE,NFO-OPT,NFO
4739,18336770,71628,ANGELONE25DEC1800CE,ANGELONE,0.0,2025-12-30,1800.0,0.05,250,CE,NFO-OPT,NFO
4740,18337026,71629,ANGELONE25DEC1800PE,ANGELONE,0.0,2025-12-30,1800.0,0.05,250,PE,NFO-OPT,NFO
4741,16329730,63788,APLAPOLLO25OCT1760CE,APLAPOLLO,0.0,2025-10-28,1760.0,0.05,350,CE,NFO-OPT,NFO
4742,16331266,63794,APLAPOLLO25OCT1760PE,APLAPOLLO,0.0,2025-10-28,1760.0,0.05,350,PE,NFO-OPT,NFO
4743,14295810,55843,APLAPOLLO25OCT1740CE,APLAPOLLO,0.0,2025-10-28,1740.0,0.05,350,CE,NFO-OPT,NFO
4744,14296066,55844,APLAPOLLO25OCT1740PE,APLAPOLLO,0.0,2025-10-28,1740.0,0.05,350,PE,NFO-OPT,NFO
4745,14296578,55846,APLAPOLLO25OCT1780CE,APLAPOLLO,0.0,2025-10-28,1780.0,0.05,350,CE,NFO-OPT,NFO
4746,14296834,55847,APLAPOLLO25OCT1780PE,APLAPOLLO,0.0,2025-10-28,1780.0,0.05,350,PE,NFO-OPT,NFO
4747,16327426,63779,APLAPOLLO25OCT1720CE,APLAPOLLO,0.0,2025-10-28,1720.0,0.05,350,CE,NFO-OPT,NFO
4748,16327682,63780,APLAPOLLO25OCT1720PE,APLAPOLLO,0.0,2025-10-28,1720.0,0.05,350,PE,NFO-OPT,NFO
4749,16331522,63795,APLAPOLLO25OCT1800CE,APLAPOLLO,0.0,2025-10-28,1800.0,0.05,350,CE,NFO-OPT,NFO
4750,16331778,63796,APLAPOLLO25OCT1800PE,APLAPOLLO,0.0,2025-10-28,1800.0,0.05,350,PE,NFO-OPT,NFO
4751,14295042,55840,APLAPOLLO25OCT1700CE,APLAPOLLO,0.0,2025-10-28,1700.0,0.05,350,CE,NFO-OPT,NFO
4752,14295298,55841,APLAPOLLO25OCT1700PE,APLAPOLLO,0.0,2025-10-28,1700.0,0.05,350,PE,NFO-OPT,NFO
4753,14297090,55848,APLAPOLLO25OCT1820CE,APLAPOLLO,0.0,2025-10-28,1820.0,0.05,350,CE,NFO-OPT,NFO
4754,14297346,55849,APLAPOLLO25OCT1820PE,APLAPOLLO,0.0,2025-10-28,1820.0,0.05,350,PE,NFO-OPT,NFO
4755,16323074,63762,APLAPOLLO25OCT1680CE,APLAPOLLO,0.0,2025-10-28,1680.0,0.05,350,CE,NFO-OPT,NFO
4756,16323330,63763,APLAPOLLO25OCT1680PE,APLAPOLLO,0.0,2025-10-28,1680.0,0.05,350,PE,NFO-OPT,NFO
4757,16332034,63797,APLAPOLLO25OCT1840CE,APLAPOLLO,0.0,2025-10-28,1840.0,0.05,350,CE,NFO-OPT,NFO
4758,16332290,63798,APLAPOLLO25OCT1840PE,APLAPOLLO,0.0,2025-10-28,1840.0,0.05,350,PE,NFO-OPT,NFO
4759,14294530,55838,APLAPOLLO25OCT1660CE,APLAPOLLO,0.0,2025-10-28,1660.0,0.05,350,CE,NFO-OPT,NFO
4760,14294786,55839,APLAPOLLO25OCT1660PE,APLAPOLLO,0.0,2025-10-28,1660.0,0.05,350,PE,NFO-OPT,NFO
4761,14297602,55850,APLAPOLLO25OCT1860CE,APLAPOLLO,0.0,2025-10-28,1860.0,0.05,350,CE,NFO-OPT,NFO
4762,14297858,55851,APLAPOLLO25OCT1860PE,APLAPOLLO,0.0,2025-10-28,1860.0,0.05,350,PE,NFO-OPT,NFO
4763,16322562,63760,APLAPOLLO25OCT1640CE,APLAPOLLO,0.0,2025-10-28,1640.0,0.05,350,CE,NFO-OPT,NFO
4764,16322818,63761,APLAPOLLO25OCT1640PE,APLAPOLLO,0.0,2025-10-28,1640.0,0.05,350,PE,NFO-OPT,NFO
4765,16333314,63802,APLAPOLLO25OCT1880CE,APLAPOLLO,0.0,2025-10-28,1880.0,0.05,350,CE,NFO-OPT,NFO
4766,16333570,63803,APLAPOLLO25OCT1880PE,APLAPOLLO,0.0,2025-10-28,1880.0,0.05,350,PE,NFO-OPT,NFO
4767,14294018,55836,APLAPOLLO25OCT1620CE,APLAPOLLO,0.0,2025-10-28,1620.0,0.05,350,CE,NFO-OPT,NFO
4768,14294274,55837,APLAPOLLO25OCT1620PE,APLAPOLLO,0.0,2025-10-28,1620.0,0.05,350,PE,NFO-OPT,NFO
4769,14298114,55852,APLAPOLLO25OCT1900CE,APLAPOLLO,0.0,2025-10-28,1900.0,0.05,350,CE,NFO-OPT,NFO
4770,14298370,55853,APLAPOLLO25OCT1900PE,APLAPOLLO,0.0,2025-10-28,1900.0,0.05,350,PE,NFO-OPT,NFO
4771,16334338,63806,APLAPOLLO25OCT1920PE,APLAPOLLO,0.0,2025-10-28,1920.0,0.05,350,PE,NFO-OPT,NFO
4772,16337666,63819,APLAPOLLO25OCT2000CE,APLAPOLLO,0.0,2025-10-28,2000.0,0.05,350,CE,NFO-OPT,NFO
4773,16337922,63820,APLAPOLLO25OCT2000PE,APLAPOLLO,0.0,2025-10-28,2000.0,0.05,350,PE,NFO-OPT,NFO
4774,16335874,63812,APLAPOLLO25OCT1960CE,APLAPOLLO,0.0,2025-10-28,1960.0,0.05,350,CE,NFO-OPT,NFO
4775,16336130,63813,APLAPOLLO25OCT1960PE,APLAPOLLO,0.0,2025-10-28,1960.0,0.05,350,PE,NFO-OPT,NFO
4776,14298626,55854,APLAPOLLO25OCT1940CE,APLAPOLLO,0.0,2025-10-28,1940.0,0.05,350,CE,NFO-OPT,NFO
4777,14298882,55855,APLAPOLLO25OCT1940PE,APLAPOLLO,0.0,2025-10-28,1940.0,0.05,350,PE,NFO-OPT,NFO
4778,16334082,63805,APLAPOLLO25OCT1920CE,APLAPOLLO,0.0,2025-10-28,1920.0,0.05,350,CE,NFO-OPT,NFO
4779,16321282,63755,APLAPOLLO25OCT1600CE,APLAPOLLO,0.0,2025-10-28,1600.0,0.05,350,CE,NFO-OPT,NFO
4780,16321538,63756,APLAPOLLO25OCT1600PE,APLAPOLLO,0.0,2025-10-28,1600.0,0.05,350,PE,NFO-OPT,NFO
4781,14293506,55834,APLAPOLLO25OCT1580CE,APLAPOLLO,0.0,2025-10-28,1580.0,0.05,350,CE,NFO-OPT,NFO
4782,14293762,55835,APLAPOLLO25OCT1580PE,APLAPOLLO,0.0,2025-10-28,1580.0,0.05,350,PE,NFO-OPT,NFO
4783,16318978,63746,APLAPOLLO25OCT1560CE,APLAPOLLO,0.0,2025-10-28,1560.0,0.05,350,CE,NFO-OPT,NFO
4784,16320514,63752,APLAPOLLO25OCT1560PE,APLAPOLLO,0.0,2025-10-28,1560.0,0.05,350,PE,NFO-OPT,NFO
4785,14292994,55832,APLAPOLLO25OCT1540CE,APLAPOLLO,0.0,2025-10-28,1540.0,0.05,350,CE,NFO-OPT,NFO
4786,14293250,55833,APLAPOLLO25OCT1540PE,APLAPOLLO,0.0,2025-10-28,1540.0,0.05,350,PE,NFO-OPT,NFO
4787,16317698,63741,APLAPOLLO25OCT1520CE,APLAPOLLO,0.0,2025-10-28,1520.0,0.05,350,CE,NFO-OPT,NFO
4788,16317954,63742,APLAPOLLO25OCT1520PE,APLAPOLLO,0.0,2025-10-28,1520.0,0.05,350,PE,NFO-OPT,NFO
4789,14292482,55830,APLAPOLLO25OCT1500CE,APLAPOLLO,0.0,2025-10-28,1500.0,0.05,350,CE,NFO-OPT,NFO
4790,14292738,55831,APLAPOLLO25OCT1500PE,APLAPOLLO,0.0,2025-10-28,1500.0,0.05,350,PE,NFO-OPT,NFO
4791,16312834,63722,APLAPOLLO25OCT1480CE,APLAPOLLO,0.0,2025-10-28,1480.0,0.05,350,CE,NFO-OPT,NFO
4792,16313858,63726,APLAPOLLO25OCT1480PE,APLAPOLLO,0.0,2025-10-28,1480.0,0.05,350,PE,NFO-OPT,NFO
4793,14292226,55829,APLAPOLLO25OCT1460PE,APLAPOLLO,0.0,2025-10-28,1460.0,0.05,350,PE,NFO-OPT,NFO
4794,16312322,63720,APLAPOLLO25OCT1440CE,APLAPOLLO,0.0,2025-10-28,1440.0,0.05,350,CE,NFO-OPT,NFO
4795,16312578,63721,APLAPOLLO25OCT1440PE,APLAPOLLO,0.0,2025-10-28,1440.0,0.05,350,PE,NFO-OPT,NFO
4796,14291202,55825,APLAPOLLO25OCT1420PE,APLAPOLLO,0.0,2025-10-28,1420.0,0.05,350,PE,NFO-OPT,NFO
4797,16312066,63719,APLAPOLLO25OCT1400PE,APLAPOLLO,0.0,2025-10-28,1400.0,0.05,350,PE,NFO-OPT,NFO
4798,16310530,63713,APLAPOLLO25OCT1360CE,APLAPOLLO,0.0,2025-10-28,1360.0,0.05,350,CE,NFO-OPT,NFO
4799,16310274,63712,APLAPOLLO25OCT1320PE,APLAPOLLO,0.0,2025-10-28,1320.0,0.05,350,PE,NFO-OPT,NFO
4800,14317058,55926,APLAPOLLO25NOV1760CE,APLAPOLLO,0.0,2025-11-25,1760.0,0.05,350,CE,NFO-OPT,NFO
4801,14317314,55927,APLAPOLLO25NOV1760PE,APLAPOLLO,0.0,2025-11-25,1760.0,0.05,350,PE,NFO-OPT,NFO
4802,18353666,71694,APLAPOLLO25NOV1780CE,APLAPOLLO,0.0,2025-11-25,1780.0,0.05,350,CE,NFO-OPT,NFO
4803,18353922,71695,APLAPOLLO25NOV1780PE,APLAPOLLO,0.0,2025-11-25,1780.0,0.05,350,PE,NFO-OPT,NFO
4804,18353154,71692,APLAPOLLO25NOV1740CE,APLAPOLLO,0.0,2025-11-25,1740.0,0.05,350,CE,NFO-OPT,NFO
